ticker,last_price,bid_price,ask_price,SELL_UOTB-D,BUY_ANON,SELL_ANON,BUY_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-P,tick,timestamp
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,136,2026-02-04 16:58:55.807873
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.807873
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.807873
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,136,2026-02-04 16:58:55.807873
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,137,2026-02-04 16:58:56.868295
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,138,2026-02-04 16:58:57.910191
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,139,2026-02-04 16:58:58.950258
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,140,2026-02-04 16:59:00.054832
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,141,2026-02-04 16:59:00.610938
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,142,2026-02-04 16:59:01.742305
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,143,2026-02-04 16:59:02.793341
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,144,2026-02-04 16:59:03.835161
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,145,2026-02-04 16:59:04.866510
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,146,2026-02-04 16:59:05.902990
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,147,2026-02-04 16:59:06.949542
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,148,2026-02-04 16:59:07.986810
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,149,2026-02-04 16:59:08.681903
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,22.0,4.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $12.57 and $22.57.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,21.0,4.0,149.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow will be 15 degrees Celsius.
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,,,,,,
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,,,,,,
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,150,2026-02-04 16:59:09.748407,,,,,,
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,151,2026-02-04 16:59:10.803044
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,152,2026-02-04 16:59:11.864511
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,153,2026-02-04 16:59:12.915035
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,154,2026-02-04 16:59:13.974908
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,155,2026-02-04 16:59:15.123946
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,156,2026-02-04 16:59:15.719938
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,157,2026-02-04 16:59:16.794991
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,158,2026-02-04 16:59:17.841934
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,159,2026-02-04 16:59:18.882387
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,160,2026-02-04 16:59:19.934610
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,161,2026-02-04 16:59:20.975690
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,162,2026-02-04 16:59:22.022084
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,163,2026-02-04 16:59:23.079534
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,164,2026-02-04 16:59:24.191713
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,165,2026-02-04 16:59:24.731481
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,166,2026-02-04 16:59:25.887902
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,167,2026-02-04 16:59:27.014820
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,168,2026-02-04 16:59:28.080042
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,169,2026-02-04 16:59:28.738837
NG,2.06,2.04,2.08,800000.0,800000.0,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:59:29.907838
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:59:30.972467
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-day2,19.16,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-day3,21.35,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-day4,18.73,18.72,18.73,364.0,364.0,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
ELEC-F,13.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:59:32.032654
