ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,tick,timestamp
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.851654
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.851654
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.851654
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-02 23:26:34.851654
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-02 23:26:35.959802
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,40,2026-02-02 23:26:36.509140
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,41,2026-02-02 23:26:37.553598
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,42,2026-02-02 23:26:38.589626
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,43,2026-02-02 23:26:39.624312
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,44,2026-02-02 23:26:40.662146
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,45,2026-02-02 23:26:41.695970
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,46,2026-02-02 23:26:42.729248
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,47,2026-02-02 23:26:43.760274
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,48,2026-02-02 23:26:44.801427
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,49,2026-02-02 23:26:45.843125
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,50,2026-02-02 23:26:46.881302
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,51,2026-02-02 23:26:48.009777
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,51,2026-02-02 23:26:48.009777
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,52,2026-02-02 23:26:48.553732
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,52,2026-02-02 23:26:48.553732
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,53,2026-02-02 23:26:49.599369
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,53,2026-02-02 23:26:49.599369
NG,2.15,2.13,2.17,800000.0,800000.0,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,54,2026-02-02 23:26:50.641238
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,54,2026-02-02 23:26:50.641238
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,55,2026-02-02 23:26:51.681732
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,55,2026-02-02 23:26:51.681732
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,56,2026-02-02 23:26:52.714990
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,56,2026-02-02 23:26:52.714990
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,57,2026-02-02 23:26:53.758959
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,57,2026-02-02 23:26:53.758959
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,58,2026-02-02 23:26:54.798901
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,58,2026-02-02 23:26:54.798901
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,59,2026-02-02 23:26:55.839722
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,59,2026-02-02 23:26:55.839722
NG,2.18,2.16,2.2,800000.0,800000.0,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,60,2026-02-02 23:26:56.888323
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,60,2026-02-02 23:26:56.888323
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,61,2026-02-02 23:26:57.926808
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,61,2026-02-02 23:26:57.926808
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,62,2026-02-02 23:26:58.516304
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,62,2026-02-02 23:26:58.516304
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,63,2026-02-02 23:26:59.617560
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,63,2026-02-02 23:26:59.617560
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,64,2026-02-02 23:27:00.648878
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,64,2026-02-02 23:27:00.648878
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,65,2026-02-02 23:27:01.686165
ELEC-F,0.0,0.0,10.0,,,1.0,0,0,0,0,65,2026-02-02 23:27:01.686165
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,66,2026-02-02 23:27:02.721135
ELEC-F,0.0,0.0,10.0,,,2.0,0,0,0,0,66,2026-02-02 23:27:02.721135
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,67,2026-02-02 23:27:03.754514
ELEC-F,0.0,0.0,10.0,,,2.0,0,0,0,0,67,2026-02-02 23:27:03.754514
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,68,2026-02-02 23:27:04.791002
ELEC-F,0.0,0.0,10.0,,,2.0,0,0,0,0,68,2026-02-02 23:27:04.791002
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,69,2026-02-02 23:27:05.826749
ELEC-F,0.0,0.0,10.0,,,2.0,0,0,0,0,69,2026-02-02 23:27:05.826749
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,70,2026-02-02 23:27:06.862243
ELEC-F,0.0,0.0,9.0,,,10.0,2.0,0,0,0,0,70,2026-02-02 23:27:06.862243
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,71,2026-02-02 23:27:07.898214
ELEC-F,0.0,0.0,9.0,,,20.0,2.0,0,0,0,0,71,2026-02-02 23:27:07.898214
NG,2.17,2.15,2.19,800000.0,800000.0,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,72,2026-02-02 23:27:08.933728
ELEC-F,0.0,0.0,9.0,,,20.0,2.0,0,0,0,0,72,2026-02-02 23:27:08.933728
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,73,2026-02-02 23:27:09.967553
ELEC-F,9.0,0.0,9.0,,,10.0,2.0,0,0,0,0,73,2026-02-02 23:27:09.967553
NG,2.16,2.14,2.18,800000.0,800000.0,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-day2,0.0,0.0,0.0,,,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-day3,0.0,0.0,0.0,,,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-day4,0.0,0.0,0.0,,,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-day5,0.0,0.0,0.0,,,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-day6,0.0,0.0,0.0,,,,,0,0,0,0,74,2026-02-02 23:27:10.997962
ELEC-F,9.0,0.0,9.0,,,10.0,2.0,0,0,0,0,74,2026-02-02 23:27:10.997962
NG,2.18,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,75,2026-02-02 23:27:12.028011
ELEC-F,9.0,0.0,10.0,,,2.0,0,0,0,0,0,75,2026-02-02 23:27:12.028011
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
ELEC-F,10.0,0.0,0.0,,,0,0,0,0,0,0,76,2026-02-02 23:27:12.613569
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,77,2026-02-02 23:27:13.708290
