ticker,last_price,bid_price,ask_price,SELL_UOTB-P,BUY_ANON,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,SELL_ANON,BUY_UOTB-P,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:42:55.989485
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,170,2026-02-04 16:42:55.989485
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,171,2026-02-04 16:42:57.025067
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,172,2026-02-04 16:42:58.058392
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,173,2026-02-04 16:42:59.154532
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,174,2026-02-04 16:42:59.687280
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,175,2026-02-04 16:43:00.775640
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,176,2026-02-04 16:43:01.808915
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,177,2026-02-04 16:43:02.839982
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,178,2026-02-04 16:43:03.878250
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,179,2026-02-04 16:43:04.916753
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-day4,18.31,18.3,18.31,402.0,402.0,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,180,2026-02-04 16:43:05.959643
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,15.0,4.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 5,The Regulatory Authority for Electricity board decided that on day 5 the following prices and volumes will be enforced:<br><br>288 contracts are available for market participants to buy at a price of $19.6<br><br>288 contracts are available for market participants to sell at a price of $19.59
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,0,2026-02-04 16:43:07.135224,,,,,,
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,1,2026-02-04 16:43:08.224196
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:43:09.393514
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:43:09.937587
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:43:11.230071
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:43:12.296269
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:43:13.416100
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:43:13.964836
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:43:15.121687
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:43:16.221296
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:43:17.271134
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:43:18.315719
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:43:19.349140
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,13,2026-02-04 16:43:20.436100
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,14,2026-02-04 16:43:21.027737
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,15,2026-02-04 16:43:22.086721
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,16,2026-02-04 16:43:23.133679
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,17,2026-02-04 16:43:24.171895
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,18,2026-02-04 16:43:25.210812
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,19,2026-02-04 16:43:26.260020
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,20,2026-02-04 16:43:27.315428
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,21,2026-02-04 16:43:28.458047
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,22,2026-02-04 16:43:29.095610
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,23,2026-02-04 16:43:30.157369
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,24,2026-02-04 16:43:31.191095
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-day5,0.0,19.59,19.6,288.0,288.0,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
ELEC-F,71.0,0.0,0.0,,,0,0,0,0,0,0,25,2026-02-04 16:43:32.224806
NG,2.12,2.1,2.14,800000.0,800000.0,0,0,0,0,0,0,26,2026-02-04 16:43:33.262907
ELEC-day2,20.77,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:43:33.262907
ELEC-day3,20.77,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:43:33.262907
ELEC-day4,18.31,0.0,0.0,,,0,0,0,0,0,0,26,2026-02-04 16:43:33.262907
