ticker,last_price,bid_price,ask_price,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_ANON,BUY_ANON,BUY_CITY-T1,tick,timestamp
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-02 23:37:20.116706
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,137,2026-02-02 23:37:20.116706
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,138,2026-02-02 23:37:21.236498
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,139,2026-02-02 23:37:22.270262
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,140,2026-02-02 23:37:23.301769
NG,1.96,1.94,1.98,800000.0,800000.0,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,141,2026-02-02 23:37:24.334694
NG,1.96,1.94,1.98,800000.0,800000.0,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,142,2026-02-02 23:37:25.373597
NG,1.96,1.94,1.98,800000.0,800000.0,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,143,2026-02-02 23:37:26.416984
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,144,2026-02-02 23:37:27.454426
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,145,2026-02-02 23:37:28.509034
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,146,2026-02-02 23:37:29.115190
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,147,2026-02-02 23:37:30.236165
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,148,2026-02-02 23:37:31.284028
NG,1.97,1.95,1.99,800000.0,800000.0,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,149,2026-02-02 23:37:32.330538
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,22.0,4.0,149.0,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.34 and $26.34.<br><br>There will be 728 contracts available in the entire ELEC market, 364 contracts for buying and 364 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,21.0,4.0,149.0,,SUNLIGHT Forecast for DAY 5,There will be 8 hours of sunlight tomorrow.
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,,,,,,
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,,,,,,
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,150,2026-02-02 23:37:33.369474,,,,,,
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,151,2026-02-02 23:37:34.501927
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,152,2026-02-02 23:37:35.528922
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,153,2026-02-02 23:37:36.567671
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,154,2026-02-02 23:37:37.601052
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:37:38.677467
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:37:39.268583
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:37:40.306151
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:37:41.344660
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:37:42.382664
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:37:43.419094
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:37:44.457995
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:37:45.493265
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:37:46.528237
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:37:47.558235
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:37:48.592419
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:37:49.625922
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:37:50.656902
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:37:51.687711
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:37:52.774385
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:37:53.395403
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:37:54.437549
NG,1.98,1.96,2.0,800000.0,800000.0,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-day4,20.77,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:37:55.475951
