ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
BYL,57.42,57.41,57.43,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
CLD,77.22,77.21,77.23,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
GGD,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
PNR,55.98,55.97,55.99,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
FSR,31.45,31.44,31.46,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
ATB,63.54,63.53,63.55,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
SPK,51.18,51.17,51.19,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
EEC,42.99,42.98,43.0,50000000.0,50000000.0,0,0,0,0,0,500,2026-02-04 16:07:28.264194
TGX,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
PHR,36.14,36.13,36.15,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
BYL,57.48,57.47,57.49,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
CLD,77.28,77.27,77.29,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
GGD,42.24,42.23,42.25,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
PNR,56.05,56.04,56.06,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
FSR,31.44,31.43,31.45,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
ATB,63.61,63.6,63.62,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
SPK,50.91,50.9,50.92,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
EEC,42.83,42.82,42.84,50000000.0,50000000.0,0,0,0,0,0,501,2026-02-04 16:07:29.307746
TGX,45.23,45.22,45.24,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
PHR,35.88,35.87,35.89,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
BYL,57.51,57.5,57.52,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
CLD,77.28,77.27,77.29,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
GGD,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
PNR,56.1,56.09,56.11,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
FSR,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
ATB,63.48,63.47,63.49,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
SPK,50.82,50.81,50.83,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
EEC,42.73,42.72,42.74,50000000.0,50000000.0,0,0,0,0,0,502,2026-02-04 16:07:30.386157
TGX,45.28,45.27,45.29,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
PHR,36.16,36.15,36.17,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
BYL,57.55,57.54,57.56,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
CLD,77.4,77.39,77.41,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
GGD,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
PNR,56.22,56.21,56.23,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
FSR,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
ATB,62.8,62.79,62.81,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
SPK,50.55,50.54,50.56,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
EEC,42.4,42.39,42.41,50000000.0,50000000.0,0,0,0,0,0,503,2026-02-04 16:07:31.441273
TGX,45.26,45.25,45.27,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
PHR,36.41,36.4,36.42,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
BYL,57.88,57.87,57.89,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
CLD,77.93,77.92,77.94,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
GGD,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
PNR,56.25,56.24,56.26,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
FSR,31.41,31.4,31.42,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
ATB,62.95,62.94,62.96,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
SPK,50.46,50.45,50.47,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
EEC,42.33,42.32,42.34,50000000.0,50000000.0,0,0,0,0,0,504,2026-02-04 16:07:31.992476
TGX,45.23,45.22,45.24,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,55.0,1.0,504.0,ALL,Federal Reserve Announces Rate Decision,"The Federal Reserve has announced its latest interest rate decision following a closely watched FOMC meeting. The statement cited evolving conditions in employment and inflation, with forward guidance suggesting a data-dependent path for future policy. Fixed income markets have repriced expectations for the terminal rate, with implications for deal financing costs and acquisition economics across pending transactions. Banking sector equities are reacting more sharply than the broader market, reflecting direct exposure to net interest margin dynamics."
PHR,36.44,36.43,36.45,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
BYL,57.82,57.81,57.83,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
CLD,77.88,77.87,77.89,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
GGD,42.11,42.1,42.12,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
PNR,56.22,56.21,56.23,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
FSR,31.41,31.4,31.42,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
ATB,63.12,63.11,63.13,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
SPK,50.26,50.25,50.27,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
EEC,42.14,42.13,42.15,50000000.0,50000000.0,0,0,0,0,0,505,2026-02-04 16:07:33.048265,,,,,,
TGX,45.25,45.24,45.26,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
PHR,36.35,36.34,36.36,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
BYL,57.96,57.95,57.97,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
CLD,77.98,77.97,77.99,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
GGD,42.12,42.11,42.13,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
PNR,56.08,56.07,56.09,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
FSR,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
ATB,63.1,63.09,63.11,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
SPK,50.06,50.05,50.07,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
EEC,41.85,41.84,41.86,50000000.0,50000000.0,0,0,0,0,0,506,2026-02-04 16:07:34.120636
TGX,45.26,45.25,45.27,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
PHR,36.25,36.24,36.26,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
BYL,58.13,58.12,58.14,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
CLD,78.06,78.05,78.07,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
GGD,42.13,42.12,42.14,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
PNR,56.04,56.03,56.05,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
FSR,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
SPK,50.19,50.18,50.2,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
EEC,41.97,41.96,41.98,50000000.0,50000000.0,0,0,0,0,0,507,2026-02-04 16:07:35.180996
TGX,45.23,45.22,45.24,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
PHR,36.35,36.34,36.36,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
BYL,58.06,58.05,58.07,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
CLD,77.9,77.89,77.91,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
GGD,42.17,42.16,42.18,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
PNR,56.09,56.08,56.1,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
FSR,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
ATB,63.17,63.16,63.18,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
SPK,50.29,50.28,50.3,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
EEC,42.1,42.09,42.11,50000000.0,50000000.0,0,0,0,0,0,508,2026-02-04 16:07:36.233102
TGX,45.2,45.19,45.21,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
PHR,36.62,36.61,36.63,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
BYL,57.83,57.82,57.84,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
CLD,77.65,77.64,77.66,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
GGD,42.1,42.09,42.11,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
PNR,56.07,56.06,56.08,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
FSR,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
ATB,62.98,62.97,62.99,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
SPK,50.26,50.25,50.27,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
EEC,42.09,42.08,42.1,50000000.0,50000000.0,0,0,0,0,0,509,2026-02-04 16:07:37.287901
TGX,45.2,45.19,45.21,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
PHR,36.66,36.65,36.67,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
BYL,57.54,57.53,57.55,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
CLD,77.31,77.3,77.32,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
GGD,42.16,42.15,42.17,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
PNR,56.05,56.04,56.06,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
FSR,31.3,31.29,31.31,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
ATB,62.76,62.75,62.77,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
SPK,50.16,50.15,50.17,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
EEC,41.98,41.97,41.99,50000000.0,50000000.0,0,0,0,0,0,510,2026-02-04 16:07:38.347287
TGX,45.21,45.2,45.22,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
PHR,36.82,36.81,36.83,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
BYL,57.04,57.03,57.05,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
CLD,76.72,76.71,76.73,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
GGD,42.13,42.12,42.14,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
PNR,56.18,56.17,56.19,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
FSR,31.3,31.29,31.31,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
ATB,62.8,62.79,62.81,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
SPK,50.58,50.57,50.59,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
EEC,42.34,42.33,42.35,50000000.0,50000000.0,0,0,0,0,0,511,2026-02-04 16:07:39.413309
TGX,45.21,45.2,45.22,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
PHR,37.28,37.27,37.29,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
BYL,56.77,56.76,56.78,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
CLD,76.29,76.28,76.3,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
GGD,42.13,42.12,42.14,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
PNR,56.48,56.47,56.49,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
FSR,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
ATB,62.49,62.48,62.5,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
SPK,50.45,50.44,50.46,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
EEC,42.18,42.17,42.19,50000000.0,50000000.0,0,0,0,0,0,512,2026-02-04 16:07:40.469339
TGX,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
PHR,37.31,37.3,37.32,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
BYL,57.53,57.52,57.54,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
CLD,77.35,77.34,77.36,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
GGD,42.16,42.15,42.17,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
PNR,56.74,56.73,56.75,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
FSR,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
ATB,62.9,62.89,62.91,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
SPK,50.44,50.43,50.45,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
EEC,42.21,42.2,42.22,50000000.0,50000000.0,0,0,0,0,0,513,2026-02-04 16:07:41.523551
TGX,45.24,45.23,45.25,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
PHR,37.22,37.21,37.23,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
BYL,57.51,57.5,57.52,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
CLD,77.37,77.36,77.38,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
GGD,42.12,42.11,42.13,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
PNR,56.53,56.52,56.54,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
FSR,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
ATB,62.82,62.81,62.83,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
SPK,50.09,50.08,50.1,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
EEC,41.91,41.9,41.92,50000000.0,50000000.0,0,0,0,0,0,514,2026-02-04 16:07:42.054768
TGX,45.25,45.24,45.26,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,56.0,1.0,514.0,D4-FSR/ATB,Debt Financing Fully Committed,Atlas Bank secures $6.5B in committed bank facilities to fund all-cash acquisition consideration.
PHR,37.04,37.03,37.05,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
BYL,57.64,57.63,57.65,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
CLD,77.45,77.44,77.46,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
GGD,42.14,42.13,42.15,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
PNR,56.1,56.09,56.11,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
FSR,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
ATB,63.09,63.08,63.1,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
SPK,50.19,50.18,50.2,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
EEC,41.93,41.92,41.94,50000000.0,50000000.0,0,0,0,0,0,515,2026-02-04 16:07:43.103724,,,,,,
TGX,45.25,45.24,45.26,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
PHR,37.34,37.33,37.35,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
BYL,57.84,57.83,57.85,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
CLD,77.7,77.69,77.71,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
GGD,42.08,42.07,42.09,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
PNR,56.01,56.0,56.02,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
FSR,31.28,31.27,31.29,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
ATB,62.97,62.96,62.98,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
SPK,50.1,50.09,50.11,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
EEC,41.86,41.85,41.87,50000000.0,50000000.0,0,0,0,0,0,516,2026-02-04 16:07:44.186376
TGX,45.23,45.22,45.24,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
PHR,37.18,37.17,37.19,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
BYL,57.92,57.91,57.93,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
CLD,77.79,77.78,77.8,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
GGD,42.07,42.06,42.08,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
PNR,55.76,55.75,55.77,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
FSR,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
ATB,62.66,62.65,62.67,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
SPK,50.08,50.07,50.09,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
EEC,41.87,41.86,41.88,50000000.0,50000000.0,0,0,0,0,0,517,2026-02-04 16:07:45.247345
TGX,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
PHR,37.5,37.49,37.51,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
BYL,57.87,57.86,57.88,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
CLD,77.7,77.69,77.71,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
GGD,42.02,42.01,42.03,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
PNR,55.69,55.68,55.7,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
FSR,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
ATB,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
SPK,49.34,49.33,49.35,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
EEC,41.24,41.23,41.25,50000000.0,50000000.0,0,0,0,0,0,518,2026-02-04 16:07:46.339028
TGX,45.26,45.25,45.27,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
PHR,37.65,37.64,37.66,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
BYL,57.93,57.92,57.94,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
CLD,77.72,77.71,77.73,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
GGD,42.13,42.12,42.14,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
PNR,55.78,55.77,55.79,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
FSR,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
ATB,62.62,62.61,62.63,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
SPK,49.06,49.05,49.07,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
EEC,41.02,41.01,41.03,50000000.0,50000000.0,0,0,0,0,0,519,2026-02-04 16:07:47.390973
TGX,45.28,45.27,45.29,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,57.0,1.0,519.0,D5-SPK/EEC,Federal Tax Credit Clarification Sought,Companies request IRS guidance on investment tax credit treatment post-merger.
PHR,37.64,37.63,37.65,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
BYL,57.87,57.85,57.87,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
CLD,77.4,77.4,77.42,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
GGD,42.09,42.08,42.1,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
PNR,55.81,55.8,55.82,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
FSR,31.41,31.4,31.42,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
ATB,62.61,62.6,62.62,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
SPK,49.01,49.0,49.02,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
EEC,40.99,40.98,41.0,50000000.0,50000000.0,0,0,0,0,0,520,2026-02-04 16:07:48.430785,,,,,,
TGX,45.28,45.27,45.29,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,58.0,1.0,520.0,D1-TGX/PHR,Integration Planning Underway,"Companies announce formation of joint integration management office and steering committees, demonstrating operational progress toward closing."
PHR,37.69,37.68,37.7,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
BYL,57.79,57.77,57.79,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
CLD,77.52,77.52,77.54,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
GGD,42.14,42.13,42.15,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
PNR,55.84,55.83,55.85,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
FSR,31.4,31.39,31.41,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
ATB,62.71,62.7,62.72,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
SPK,49.26,49.25,49.27,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
EEC,41.18,41.17,41.19,50000000.0,50000000.0,0,0,0,0,0,521,2026-02-04 16:07:49.482753,,,,,,
TGX,45.27,45.26,45.28,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,59.0,1.0,521.0,D4-FSR/ATB,Closing Timeline Extended,Expected closing moved from Q2 to Q3 to accommodate extended regulatory review period.
PHR,37.48,37.47,37.49,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
BYL,58.38,58.36,58.38,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
CLD,78.25,78.25,78.27,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
GGD,42.05,42.04,42.06,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
PNR,55.92,55.91,55.93,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
FSR,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
ATB,62.13,62.12,62.14,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
SPK,49.19,49.18,49.2,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
EEC,41.03,41.02,41.04,50000000.0,50000000.0,0,0,0,0,0,522,2026-02-04 16:07:50.520192,,,,,,
TGX,45.21,45.2,45.22,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
PHR,37.43,37.42,37.44,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
BYL,58.1,58.08,58.1,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
CLD,77.88,77.88,77.9,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
GGD,40.96,40.95,40.97,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
PNR,55.7,55.69,55.71,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
FSR,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,0,523,2026-02-04 16:07:51.557075
