ticker,last_price,bid_price,ask_price,BUY_CAMN-1,BUY_ANON,SELL_ANON,SELL_CAMN-1,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-5,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_DUBL-5,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,SELL_DUBL-2,BUY_UEBR-1,BUY_WRSW-6,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_WRSW-6,SELL_COLA-3,BUY_WRSW-5,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,BUY_WRSW-4,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_DUBL-2,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_DUBL-5,BUY_BABS-4,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_WRSW-4,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
SPNG,25.02,24.85,24.87,1709500.0,6000.0,2400.0,679.0,2250.0,578.0,6000.0,2400.0,10000.0,1506800.0,2798.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 11:04:37.811484
SMMR,25.93,25.93,25.94,1621900.0,,,630.0,2437.0,740.0,6000.0,,10000.0,1283200.0,4616.0,4273.0,9314.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 11:04:37.811484
ATMN,25.79,25.82,25.85,937500.0,,7200.0,700.0,1659.0,710.0,6000.0,2400.0,10000.0,1508800.0,,2942.0,,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 11:04:37.811484
WNTR,23.79,23.8,23.84,907100.0,6000.0,3600.0,770.0,9887.0,,,3600.0,2268.0,1689500.0,,4326.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2026-02-06 11:04:37.811484
SPNG,24.85,24.85,24.86,1387900.0,4468.0,1792.0,679.0,6000.0,3600.0,10000.0,3600.0,4468.0,6000.0,1406800.0,1399.0,10000.0,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 11:04:38.859165
SMMR,25.92,25.99,26.03,1746600.0,,3915.0,,6000.0,,,,,500.0,1719800.0,2270.0,10000.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 11:04:38.859165
ATMN,25.85,25.8,25.85,1620600.0,,2942.0,700.0,,2400.0,2500.0,2400.0,100.0,6000.0,1414600.0,,10000.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 11:04:38.859165
WNTR,23.92,23.83,23.92,225200.0,5296.0,3052.0,770.0,6000.0,14400.0,10000.0,,,,1688400.0,,,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,2026-02-06 11:04:38.859165
SPNG,24.75,24.64,24.68,2400.0,10000.0,1989900.0,2400.0,1640100.0,8489.0,6000.0,1399.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 11:04:39.925219
SMMR,26.04,26.04,26.08,2400.0,10000.0,1632600.0,,1719800.0,,,3900.0,6000.0,1927.0,5675.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 11:04:39.925219
ATMN,25.94,26.04,26.06,1200.0,2500.0,1474300.0,,2101800.0,,,,6000.0,2362.0,,710.0,5362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 11:04:39.925219
WNTR,23.93,23.88,23.93,16800.0,10000.0,111800.0,,1713000.0,,,,,1526.0,,770.0,11697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 11:04:39.925219
SPNG,24.63,24.63,24.83,2123600.0,585.0,679.0,2400.0,670.0,6000.0,1756200.0,1399.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 11:04:40.981897
SMMR,26.09,26.1,26.13,1174500.0,,740.0,,,,2163000.0,1173.0,7200.0,6000.0,10000.0,810.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 11:04:40.981897
ATMN,25.89,25.89,25.95,1830700.0,5362.0,,,617.0,,1628200.0,1782.0,1200.0,6000.0,,1471.0,1533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 11:04:40.981897
WNTR,23.89,23.79,23.88,1946700.0,,,2400.0,770.0,,1650800.0,1620.0,,6000.0,,2800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 11:04:40.981897
SPNG,25.03,24.75,24.78,4800.0,896.0,1758800.0,1200.0,2160000.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 11:04:42.054472
SMMR,26.09,26.09,26.12,2400.0,4373.0,1302700.0,,1815700.0,740.0,6000.0,10000.0,6758.0,1173.0,5675.0,630.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 11:04:42.054472
ATMN,26.06,26.06,26.07,2400.0,1471.0,1456900.0,,1901600.0,700.0,6000.0,2500.0,,1782.0,,,6758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 11:04:42.054472
WNTR,23.89,23.81,23.85,,2800.0,1576700.0,7200.0,983000.0,651.0,6000.0,10000.0,6758.0,1620.0,10000.0,770.0,6758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 11:04:42.054472
SPNG,25.03,24.74,24.77,2370900.0,1762300.0,6175.0,2400.0,671.0,6000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 11:04:43.118007
SMMR,26.06,25.95,25.96,1982100.0,1439900.0,18990.0,,740.0,,1927.0,740.0,3619.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 11:04:43.118007
ATMN,26.12,26.06,26.12,1592300.0,1576900.0,6520.0,,617.0,,3895.0,700.0,2424.0,6175.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 11:04:43.118007
WNTR,23.83,23.71,23.82,1678700.0,1933200.0,,,,,2084.0,651.0,1620.0,6175.0,,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 11:04:43.118007
SPNG,25.1,24.8,24.88,2294.0,679.0,5989.0,5910.0,1583700.0,10000.0,1497.0,2145600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 11:04:44.175808
SMMR,25.96,25.93,25.95,1927.0,740.0,5989.0,,1723000.0,10000.0,5989.0,1429300.0,740.0,6000.0,5675.0,3619.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 11:04:44.175808
ATMN,26.07,26.11,26.12,1471.0,600.0,5989.0,6000.0,1727000.0,2500.0,,1773600.0,,,10000.0,2424.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 11:04:44.175808
WNTR,23.95,23.91,23.92,2894.0,770.0,2994.0,6000.0,1327100.0,10000.0,100.0,1802000.0,651.0,,,810.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 11:04:44.175808
SPNG,25.1,24.81,24.85,11311.0,2294.0,679.0,6000.0,1383800.0,10000.0,2294.0,1497.0,582.0,1924400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 11:04:44.958022
SMMR,25.89,25.89,25.95,,2737.0,630.0,,1724100.0,9325.0,2396.0,5989.0,740.0,1522500.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 11:04:44.958022
ATMN,25.91,25.94,26.11,5322.0,1471.0,,6000.0,1863400.0,2500.0,2424.0,5322.0,,1682700.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 11:04:44.958022
WNTR,23.95,23.73,23.95,,1274.0,,6000.0,1803100.0,10000.0,810.0,,651.0,1916800.0,,,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 11:04:44.958022
SPNG,24.5,25.03,25.08,5306.0,2127000.0,10000.0,5306.0,2204800.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 11:04:46.086977
SMMR,25.91,25.9,25.91,,1732000.0,9325.0,12390.0,1308300.0,2737.0,630.0,740.0,4016.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 11:04:46.086977
ATMN,26.07,26.07,26.19,5322.0,1635100.0,,,1994500.0,4447.0,710.0,616.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 11:04:46.086977
WNTR,23.71,23.69,23.71,5306.0,1923600.0,10000.0,,1921700.0,1274.0,,651.0,810.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 11:04:46.086977
SPNG,24.74,24.59,24.73,1147.0,2269900.0,2122300.0,6000.0,674.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 11:04:47.194325
SMMR,25.9,25.9,25.91,2737.0,1827600.0,1439100.0,6000.0,740.0,2870.0,2870.0,4016.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 11:04:47.194325
ATMN,25.83,25.93,26.2,1471.0,2201200.0,2107500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 11:04:47.194325
WNTR,23.77,23.81,23.87,3138.0,1685400.0,1812400.0,6000.0,,3382.0,1327.0,810.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 11:04:47.194325
SPNG,24.49,24.49,24.99,2248000.0,1562.0,674.0,15.0,4923.0,2032000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 11:04:48.272049
SMMR,25.92,25.9,25.91,1706200.0,7793.0,740.0,6000.0,4923.0,1384200.0,1927.0,630.0,4826.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 11:04:48.272049
ATMN,26.15,26.1,26.15,1749100.0,5767.0,710.0,,4929.0,1890500.0,1471.0,688.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 11:04:48.272049
WNTR,23.69,23.75,23.88,2167800.0,,651.0,6000.0,5052.0,1593900.0,1274.0,,810.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 11:04:48.272049
SPNG,25.09,24.72,24.75,6000.0,591.0,10000.0,1877300.0,1562.0,6000.0,2135800.0,10000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 11:04:48.888481
SMMR,26.0,25.9,25.96,,740.0,3970.0,1593400.0,7793.0,6000.0,1775600.0,,1927.0,740.0,2396.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 11:04:48.888481
ATMN,26.15,26.1,26.15,6000.0,688.0,10000.0,1637400.0,5767.0,,1675100.0,10000.0,1471.0,,2102.0,4929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 11:04:48.888481
WNTR,23.88,23.75,23.88,,,10000.0,2041000.0,,6000.0,1593900.0,,1274.0,651.0,810.0,5052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 11:04:48.888481
SPNG,24.78,24.78,25.03,6000.0,591.0,6487.0,2294.0,1499400.0,10000.0,4955.0,1985600.0,10000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 11:04:49.950867
SMMR,25.91,25.9,25.91,,,7793.0,1927.0,1731100.0,10000.0,6000.0,1695600.0,,5795.0,740.0,2396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 11:04:49.950867
ATMN,26.07,25.99,26.05,6000.0,688.0,875.0,1471.0,1730000.0,10000.0,,1499200.0,10000.0,10724.0,710.0,2102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 11:04:49.950867
WNTR,23.95,23.95,23.96,6000.0,770.0,4346.0,2084.0,1549100.0,10000.0,,1707700.0,,,770.0,2430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 11:04:49.950867
SPNG,24.52,24.78,24.81,679.0,870.0,2152900.0,6000.0,2843.0,663.0,1995500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 11:04:51.039392
SMMR,25.91,25.9,25.91,,,1506900.0,6000.0,7789.0,740.0,1267100.0,7789.0,10000.0,4077.0,4546.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 11:04:51.039392
ATMN,26.14,26.0,26.14,710.0,6000.0,1527500.0,,5306.0,710.0,1680900.0,1834.0,10000.0,4331.0,2102.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 11:04:51.039392
WNTR,23.89,23.84,23.89,770.0,6000.0,1672300.0,,3516.0,770.0,1595700.0,4672.0,10000.0,1274.0,2430.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 11:04:51.039392
SPNG,25.11,24.64,25.07,3457.0,679.0,2129800.0,3457.0,2203100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 11:04:52.108703
SMMR,25.99,25.98,25.99,7789.0,,1500300.0,1040.0,1799800.0,10000.0,4077.0,6000.0,2396.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 11:04:52.108703
ATMN,26.19,26.09,26.17,5901.0,710.0,1496200.0,4067.0,1866100.0,,4331.0,,1051.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 11:04:52.108703
WNTR,23.89,23.88,23.89,4672.0,770.0,1549600.0,3964.0,1467900.0,,3722.0,,2844.0,6000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 11:04:52.108703
SPNG,24.52,24.49,24.52,2114100.0,4433.0,679.0,1746900.0,4433.0,666.0,6000.0,2294.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 11:04:53.201484
SMMR,25.98,25.94,25.97,1611500.0,1303.0,740.0,1641900.0,100.0,740.0,6000.0,2396.0,5264.0,3002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 11:04:53.201484
ATMN,25.93,25.93,26.16,2083100.0,,,1769300.0,5215.0,552.0,,1051.0,6000.0,1471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 11:04:53.201484
WNTR,23.9,23.88,23.9,1555600.0,5215.0,770.0,1505900.0,2383.0,770.0,,4068.0,6000.0,3722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 11:04:53.201484
SPNG,25.02,25.02,25.03,1693900.0,7986.0,679.0,6000.0,7325.0,1960200.0,3553.0,10000.0,575.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 11:04:54.293209
SMMR,25.92,25.92,25.95,1399300.0,,740.0,6000.0,10000.0,1352100.0,4180.0,10000.0,740.0,4809.0,5320.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 11:04:54.293209
ATMN,25.89,25.82,25.89,1959500.0,2348.0,710.0,,,1577300.0,9901.0,10000.0,,1471.0,1051.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 11:04:54.293209
WNTR,23.85,23.82,23.85,1785100.0,,770.0,6000.0,10000.0,1841600.0,4180.0,10000.0,770.0,1274.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 11:04:54.293209
SPNG,25.02,25.02,25.03,1693900.0,7986.0,679.0,6000.0,7325.0,2064000.0,3553.0,575.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 11:04:54.953332
SMMR,25.91,25.91,25.95,1737300.0,,740.0,,10000.0,1361700.0,4180.0,740.0,3002.0,5320.0,6000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 11:04:54.953332
ATMN,26.07,26.09,26.16,1970400.0,2348.0,710.0,,,1769300.0,5215.0,,1471.0,1051.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 11:04:54.953332
WNTR,23.85,23.84,23.85,1535100.0,,770.0,6000.0,10000.0,1955400.0,4180.0,770.0,4014.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 11:04:54.953332
SPNG,25.02,25.02,25.03,1693900.0,2294.0,679.0,6000.0,7325.0,1974900.0,2294.0,575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 11:04:56.020979
SMMR,26.01,25.92,26.01,1632700.0,3937.0,740.0,,10000.0,1925000.0,2396.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 11:04:56.020979
ATMN,26.18,25.96,26.18,1982200.0,1471.0,710.0,6000.0,,1959600.0,1051.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 11:04:56.020979
