WNTR,25.99,25.9,25.92,,1684300.0,5000.0,2000.0,770.0,,6000.0,5000.0,1561200.0,2000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2026-02-06 10:39:48.315557
SPNG,24.54,24.54,24.68,2087100.0,587.0,250.0,6000.0,679.0,2000.0,1577900.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 10:39:49.367177
SMMR,24.7,24.7,24.72,1822900.0,740.0,,,740.0,,2110900.0,6000.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 10:39:49.367177
ATMN,24.32,24.32,24.44,1749700.0,548.0,,,,,2110400.0,6000.0,,5000.0,10000.0,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 10:39:49.367177
WNTR,25.99,25.89,25.99,1514200.0,770.0,,6000.0,770.0,2000.0,1656400.0,,,2531.0,,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2026-02-06 10:39:49.367177
SPNG,24.69,24.72,24.89,1406600.0,6000.0,6000.0,8807.0,587.0,5000.0,1860000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 10:39:50.421295
SMMR,24.59,24.64,24.66,2187800.0,6000.0,,,,,1990100.0,2000.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 10:39:50.421295
ATMN,24.37,24.38,24.43,1748400.0,6000.0,6000.0,5000.0,,5129.0,1656700.0,,710.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 10:39:50.421295
WNTR,26.0,25.91,26.0,1514200.0,,250.0,1446.0,770.0,,1852900.0,,,,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2026-02-06 10:39:50.421295
SPNG,24.9,24.73,24.9,8807.0,679.0,1314000.0,6000.0,6000.0,1945100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:39:51.486528
SMMR,24.64,24.64,24.74,,740.0,1943100.0,6000.0,250.0,2123400.0,740.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:39:51.486528
ATMN,24.07,24.05,24.07,,556.0,1656900.0,,,1780200.0,,2000.0,5129.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:39:51.486528
WNTR,25.87,25.87,25.93,,,1973600.0,,,1546100.0,,,5000.0,2000.0,265.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,2026-02-06 10:39:51.486528
SPNG,24.72,24.53,24.65,2000.0,2087600.0,1644100.0,2000.0,6000.0,679.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:39:52.547019
SMMR,24.74,24.64,24.74,2000.0,1818000.0,2254600.0,,,,250.0,630.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:39:52.547019
ATMN,24.28,24.28,24.31,2000.0,1777000.0,1671700.0,,,710.0,6000.0,657.0,6000.0,5129.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:39:52.547019
WNTR,25.92,25.88,25.92,,1827000.0,1336100.0,2000.0,6000.0,770.0,,770.0,,5000.0,10000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2026-02-06 10:39:52.547019
SPNG,24.44,24.45,24.72,5000.0,2124200.0,5000.0,6000.0,679.0,2000.0,6000.0,1474800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:39:53.619593
SMMR,24.74,24.65,24.66,5000.0,1666900.0,5612.0,,740.0,2000.0,,1645200.0,2000.0,740.0,250.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:39:53.619593
ATMN,24.1,24.08,24.1,,1656900.0,5129.0,,710.0,2000.0,,1546500.0,2000.0,657.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:39:53.619593
WNTR,25.93,25.93,25.95,,1804100.0,5000.0,250.0,,,6000.0,1646900.0,2000.0,770.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,2026-02-06 10:39:53.619593
SPNG,24.66,24.44,24.66,6000.0,2144100.0,1179.0,6000.0,666.0,1638300.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:39:54.690689
SMMR,24.75,24.65,24.69,6000.0,1222200.0,,,740.0,2134200.0,4000.0,3072.0,6000.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:39:54.690689
ATMN,24.0,24.0,24.03,,1804700.0,6000.0,6000.0,710.0,1231200.0,2000.0,,,657.0,4000.0,5129.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:39:54.690689
WNTR,25.98,25.98,25.99,6000.0,1495400.0,,,651.0,1726300.0,2000.0,,6000.0,770.0,,5000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2026-02-06 10:39:54.690689
SPNG,24.69,24.3,24.32,2286200.0,1568300.0,110.0,2000.0,679.0,10000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:39:55.772728
SMMR,24.75,24.66,24.7,1695600.0,2270200.0,,,,,10000.0,6000.0,1756.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:39:55.772728
ATMN,24.1,24.11,24.15,1834500.0,1993900.0,,2000.0,,,,,5000.0,,565.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:39:55.772728
WNTR,25.91,25.87,25.91,2017300.0,1414900.0,5000.0,2000.0,651.0,,,,,,,500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2026-02-06 10:39:55.772728
SPNG,24.32,24.43,24.65,2246600.0,6000.0,110.0,2000.0,10000.0,679.0,5931.0,1344900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:39:56.344767
SMMR,24.62,24.59,24.62,2185300.0,,5000.0,2000.0,,,,2012300.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:39:56.344767
ATMN,24.11,24.11,24.15,1939600.0,,3279.0,2000.0,,,6000.0,1669500.0,,2000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:39:56.344767
WNTR,26.0,25.88,26.0,1805200.0,,,,,,,1932300.0,6000.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,2026-02-06 10:39:56.344767
SPNG,25.15,24.46,24.56,5000.0,621.0,2003500.0,5000.0,644.0,1653300.0,2000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:39:57.414131
SMMR,24.62,24.53,24.62,,630.0,2190100.0,,740.0,1906900.0,2000.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:39:57.414131
ATMN,24.31,24.03,24.31,5000.0,,1941600.0,,653.0,2110100.0,,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:39:57.414131
WNTR,26.01,25.92,25.97,5532.0,770.0,1254800.0,,770.0,1622700.0,2000.0,6000.0,6000.0,2000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2026-02-06 10:39:57.414131
SPNG,24.69,24.64,24.79,679.0,2106700.0,6000.0,641.0,1645100.0,2000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:39:58.488252
SMMR,24.55,24.57,24.6,740.0,1925200.0,6000.0,740.0,1492400.0,2000.0,6000.0,2000.0,3224.0,250.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:39:58.488252
ATMN,24.2,24.28,24.31,665.0,1295100.0,,,2212400.0,,6000.0,2000.0,,,6000.0,2516.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:39:58.488252
WNTR,26.02,25.94,25.99,770.0,1228300.0,,,1712100.0,,,2000.0,5000.0,6000.0,6000.0,9032.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,2026-02-06 10:39:58.488252
SPNG,24.65,24.65,24.74,6000.0,2106700.0,1360900.0,5000.0,6000.0,4000.0,10000.0,641.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:39:59.527581
SMMR,24.55,24.58,24.6,,1818400.0,1343000.0,3224.0,6000.0,4000.0,,740.0,4000.0,740.0,4500.0,250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:39:59.527581
ATMN,24.15,24.11,24.15,6000.0,1557000.0,1988500.0,,6000.0,,,552.0,2000.0,,6000.0,,2516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:39:59.527581
WNTR,26.03,26.0,26.03,6000.0,1747300.0,1729200.0,,,2000.0,,770.0,,770.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2026-02-06 10:39:59.527581
SPNG,24.51,24.51,24.55,2000.0,6000.0,2004300.0,4000.0,10985.0,1368900.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:40:00.569144
SMMR,24.66,24.59,24.66,4000.0,,1721700.0,2000.0,,1816300.0,5000.0,4500.0,740.0,6000.0,6000.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:40:00.569144
ATMN,24.15,24.11,24.14,4000.0,250.0,1201100.0,2000.0,,1774900.0,2516.0,6000.0,710.0,6000.0,,653.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:40:00.569144
WNTR,26.0,25.95,25.97,,6000.0,1873300.0,4000.0,,1640300.0,,6000.0,,,,668.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2026-02-06 10:40:00.569144
SPNG,24.65,24.65,24.83,6000.0,6000.0,2000.0,1792300.0,631.0,1876800.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:40:01.612384
SMMR,24.58,24.6,24.64,,,2000.0,2089300.0,,1512900.0,2000.0,10000.0,10000.0,250.0,966.0,630.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:40:01.612384
ATMN,24.15,24.11,24.14,,6000.0,6000.0,1173200.0,710.0,1892200.0,4000.0,,,,,653.0,2516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:40:01.612384
WNTR,26.0,25.96,25.97,,6000.0,,1888100.0,751.0,1640300.0,4000.0,,,,,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2026-02-06 10:40:01.612384
SPNG,24.48,24.48,24.68,2130900.0,631.0,6000.0,679.0,2000.0,1688400.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:40:02.651633
SMMR,24.67,24.63,24.64,1867500.0,740.0,6000.0,630.0,,1503700.0,5000.0,4500.0,2000.0,250.0,5676.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:40:02.651633
ATMN,24.33,24.15,24.27,953700.0,710.0,,,,2085100.0,12516.0,6000.0,6000.0,,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:40:02.651633
WNTR,26.06,25.96,26.06,1696700.0,751.0,,,2000.0,1825200.0,,6000.0,2000.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2026-02-06 10:40:02.651633
SPNG,24.48,24.3,24.39,2249500.0,1311200.0,6000.0,10315.0,10000.0,679.0,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:40:03.699991
SMMR,24.57,24.57,24.64,2304600.0,1840600.0,6000.0,386.0,,,2000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:40:03.699991
ATMN,24.27,24.16,24.27,1523100.0,2085500.0,,,,,2000.0,2000.0,6016.0,710.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:40:03.699991
WNTR,26.07,25.98,26.06,1597100.0,1745800.0,,5000.0,,,2000.0,2000.0,5000.0,770.0,6000.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2026-02-06 10:40:03.699991
SPNG,24.36,24.36,24.38,1887300.0,5000.0,2000.0,545.0,10000.0,679.0,6000.0,6000.0,1598800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:40:04.760327
SMMR,24.6,24.57,24.6,2057000.0,,2000.0,,,740.0,250.0,6000.0,1610600.0,6000.0,2000.0,386.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:40:04.760327
ATMN,24.1,24.24,24.27,1969200.0,,,,,660.0,,,2085500.0,6000.0,,,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:40:04.760327
WNTR,26.07,26.0,26.06,1190300.0,6210.0,4000.0,770.0,,668.0,,,1745800.0,6000.0,2000.0,,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2026-02-06 10:40:04.760327
SPNG,24.62,24.62,24.65,1892700.0,5000.0,637.0,2000.0,6000.0,1882300.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:40:05.822337
SMMR,24.65,24.62,24.65,1853700.0,,740.0,2000.0,6000.0,1633600.0,2000.0,6000.0,250.0,2000.0,386.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:40:05.822337
ATMN,24.29,24.29,24.33,1650500.0,5654.0,657.0,,,1968400.0,,,,3661.0,,,500.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:40:05.822337
WNTR,26.13,26.07,26.13,974800.0,6210.0,770.0,6000.0,,1821300.0,,6000.0,,,,668.0,250.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2026-02-06 10:40:05.822337
SPNG,24.62,24.62,24.74,1768700.0,6000.0,679.0,5000.0,2000.0,2000.0,1804500.0,628.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:40:06.879305
SMMR,24.65,24.59,24.65,1758000.0,6000.0,740.0,,4000.0,2000.0,1550500.0,740.0,1000.0,6000.0,6000.0,386.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:40:06.879305
ATMN,24.1,24.1,24.15,1550500.0,6000.0,,5916.0,2000.0,2000.0,1615800.0,660.0,,6000.0,,5000.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:40:06.879305
WNTR,25.94,25.94,26.07,2038100.0,6000.0,,,,,1342800.0,668.0,,,,7895.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,2026-02-06 10:40:06.879305
SPNG,24.63,24.63,24.74,4000.0,2675.0,6000.0,6000.0,2000.0,1320300.0,2000.0,2000.0,1696500.0,628.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:40:07.425740
SMMR,24.57,24.59,24.64,2000.0,,,,2000.0,1963500.0,2000.0,2000.0,1448100.0,740.0,740.0,4000.0,6000.0,250.0,386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:40:07.425740
ATMN,24.1,24.1,24.13,2000.0,5916.0,6000.0,4500.0,,1295800.0,2000.0,,2057400.0,,657.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:40:07.425740
WNTR,26.06,26.01,26.06,,5000.0,6000.0,6000.0,,1698400.0,2000.0,2000.0,1167800.0,770.0,632.0,,,6000.0,11395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2026-02-06 10:40:07.425740
SPNG,24.29,24.3,24.61,5000.0,2018100.0,2000.0,1408500.0,6000.0,4000.0,10000.0,679.0,1000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:40:08.509094
SMMR,24.54,24.59,24.63,,2029900.0,2000.0,1305900.0,6000.0,4000.0,4000.0,740.0,,1000.0,6000.0,386.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:40:08.509094
ATMN,24.34,24.21,24.24,5916.0,1422300.0,2000.0,1852600.0,,4000.0,,660.0,,,,,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:40:08.509094
WNTR,26.06,26.05,26.06,5000.0,1709800.0,,1167800.0,,2000.0,,770.0,2000.0,,250.0,11395.0,6000.0,250.0,632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2026-02-06 10:40:08.509094
SPNG,24.44,24.3,24.31,2000.0,2018100.0,644.0,6000.0,679.0,6000.0,10000.0,1400300.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2026-02-06 10:40:09.571425
