news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-1,BUY_LUIS-1,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,164,2026-02-01 10:12:17.148344,SPNG,24.58,24.67,25.0,7500.0,1974100.0,10000.0,1729700.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,164,2026-02-01 10:12:17.148344,SMMR,26.51,26.63,26.67,,2062000.0,15000.0,1435600.0,0,0,0,0,0,0
,,,,,,164,2026-02-01 10:12:17.148344,ATMN,26.01,25.89,25.9,,2156300.0,,2000300.0,0,0,0,0,0,0
,,,,,,164,2026-02-01 10:12:17.148344,WNTR,24.64,24.64,24.65,2500.0,2195400.0,7500.0,1828700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,165,2026-02-01 10:12:18.190283,SPNG,25.02,24.67,25.02,7500.0,1974100.0,1922400.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,165,2026-02-01 10:12:18.190283,SMMR,26.85,26.63,26.82,,2062000.0,1828000.0,5000.0,0,0,0,0,0,0
,,,,,,165,2026-02-01 10:12:18.190283,ATMN,26.11,25.89,26.03,,2156300.0,1988500.0,,0,0,0,0,0,0
,,,,,,165,2026-02-01 10:12:18.190283,WNTR,24.43,24.46,24.51,,2336100.0,1810500.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,166,2026-02-01 10:12:19.214098,SPNG,24.66,24.49,24.52,2008200.0,7500.0,1853500.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,166,2026-02-01 10:12:19.214098,SMMR,26.51,26.51,26.74,2052000.0,,1727600.0,7500.0,0,0,0,0,0,0
,,,,,,166,2026-02-01 10:12:19.214098,ATMN,25.89,25.89,26.03,2173600.0,,1896700.0,2500.0,0,0,0,0,0,0
,,,,,,166,2026-02-01 10:12:19.214098,WNTR,24.51,24.46,24.51,2223600.0,2500.0,1810500.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,167,2026-02-01 10:12:20.242387,SPNG,24.52,24.85,24.98,2116100.0,5000.0,1846200.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,167,2026-02-01 10:12:20.242387,SMMR,26.51,26.52,26.74,1956200.0,2500.0,1727600.0,7500.0,0,0,0,0,0,0
,,,,,,167,2026-02-01 10:12:20.242387,ATMN,26.03,25.84,26.03,2185900.0,,1892900.0,2500.0,0,0,0,0,0,0
,,,,,,167,2026-02-01 10:12:20.242387,WNTR,24.67,24.55,24.67,2186600.0,2500.0,1900300.0,5000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,168,2026-02-01 10:12:21.274775,SPNG,24.49,24.49,24.97,2139400.0,5000.0,10000.0,1720800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,168,2026-02-01 10:12:21.274775,SMMR,26.74,26.52,26.74,1909900.0,2500.0,7500.0,1727600.0,0,0,0,0,0,0
,,,,,,168,2026-02-01 10:12:21.274775,ATMN,26.1,26.1,26.11,2141200.0,,,1983200.0,0,0,0,0,0,0
,,,,,,168,2026-02-01 10:12:21.274775,WNTR,24.55,24.54,24.55,2186000.0,2500.0,7500.0,1835400.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,169,2026-02-01 10:12:22.314358,SPNG,24.49,24.49,24.97,2139400.0,5000.0,10000.0,1709800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,169,2026-02-01 10:12:22.314358,SMMR,26.76,26.58,26.76,1922200.0,2500.0,7500.0,1716300.0,0,0,0,0,0,0
,,,,,,169,2026-02-01 10:12:22.314358,ATMN,26.1,26.1,26.11,2161800.0,,,1988100.0,0,0,0,0,0,0
,,,,,,169,2026-02-01 10:12:22.314358,WNTR,24.54,24.54,24.55,2186000.0,2500.0,7500.0,1836400.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,170,2026-02-01 10:12:23.345295,SPNG,24.68,24.49,24.68,2030300.0,7500.0,1602000.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,170,2026-02-01 10:12:23.345295,SMMR,26.81,26.59,26.81,1818800.0,5000.0,1802500.0,5000.0,0,0,0,0,0,0
,,,,,,170,2026-02-01 10:12:23.345295,ATMN,26.1,25.84,25.86,2196400.0,,2025200.0,,0,0,0,0,0,0
,,,,,,170,2026-02-01 10:12:23.345295,WNTR,24.65,24.46,24.65,2202300.0,2500.0,1823700.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,172,2026-02-01 10:12:24.382502,SPNG,24.98,24.64,24.98,7500.0,1999300.0,1834400.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,172,2026-02-01 10:12:24.382502,SMMR,26.81,26.73,26.81,7500.0,1728100.0,1770600.0,5000.0,0,0,0,0,0,0
,,,,,,172,2026-02-01 10:12:24.382502,ATMN,26.09,25.85,26.08,2500.0,2083400.0,1938200.0,2500.0,0,0,0,0,0,0
,,,,,,172,2026-02-01 10:12:24.382502,WNTR,24.43,24.43,24.67,,2313600.0,1900300.0,5000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,173,2026-02-01 10:12:25.418638,SPNG,24.98,24.64,24.67,7500.0,1925300.0,10000.0,1709800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,173,2026-02-01 10:12:25.418638,SMMR,26.81,26.73,26.8,7500.0,1728100.0,7500.0,1657100.0,0,0,0,0,0,0
,,,,,,173,2026-02-01 10:12:25.418638,ATMN,26.09,26.11,26.13,2500.0,2072700.0,,2023600.0,0,0,0,0,0,0
,,,,,,173,2026-02-01 10:12:25.418638,WNTR,24.47,24.46,24.47,,2326700.0,7500.0,1834600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,174,2026-02-01 10:12:26.465822,SPNG,24.63,24.65,25.0,7500.0,1925300.0,1866000.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,174,2026-02-01 10:12:26.465822,SMMR,26.78,26.72,26.77,5000.0,1840100.0,1652900.0,7500.0,0,0,0,0,0,0
,,,,,,174,2026-02-01 10:12:26.465822,ATMN,26.11,25.87,26.03,2500.0,2076000.0,2079000.0,,0,0,0,0,0,0
,,,,,,174,2026-02-01 10:12:26.465822,WNTR,24.43,24.47,24.61,2500.0,2205000.0,1813400.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,175,2026-02-01 10:12:27.510284,SPNG,24.56,24.56,24.99,2042800.0,5000.0,10000.0,1741400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,175,2026-02-01 10:12:27.510284,SMMR,26.77,26.52,26.77,1903400.0,2500.0,7500.0,1652900.0,0,0,0,0,0,0
,,,,,,175,2026-02-01 10:12:27.510284,ATMN,26.11,25.88,26.03,2083800.0,2500.0,,2079000.0,0,0,0,0,0,0
,,,,,,175,2026-02-01 10:12:27.510284,WNTR,24.61,24.66,24.71,2175300.0,2500.0,7500.0,1815200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,176,2026-02-01 10:12:28.546914,SPNG,25.01,24.57,24.98,5000.0,2108900.0,1929000.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,176,2026-02-01 10:12:28.546914,SMMR,26.77,26.73,26.74,5000.0,1814800.0,1563900.0,10000.0,0,0,0,0,0,0
,,,,,,176,2026-02-01 10:12:28.546914,ATMN,26.11,25.92,26.02,5000.0,1991100.0,1956300.0,2500.0,0,0,0,0,0,0
,,,,,,176,2026-02-01 10:12:28.546914,WNTR,24.61,24.67,24.7,5000.0,2065300.0,1813000.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,177,2026-02-01 10:12:29.578246,SPNG,24.43,24.43,24.98,2108900.0,5000.0,1929000.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,177,2026-02-01 10:12:29.578246,SMMR,26.74,26.73,26.74,1805600.0,5000.0,1563900.0,10000.0,0,0,0,0,0,0
,,,,,,177,2026-02-01 10:12:29.578246,ATMN,26.13,26.1,26.13,1995000.0,5000.0,2051700.0,,0,0,0,0,0,0
,,,,,,177,2026-02-01 10:12:29.578246,WNTR,24.61,24.67,24.68,2065300.0,5000.0,1786400.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,177,2026-02-01 10:12:30.613659,SPNG,24.43,24.43,24.98,2108900.0,5000.0,1945100.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,177,2026-02-01 10:12:30.613659,SMMR,26.72,26.72,26.82,1894900.0,2500.0,1771400.0,5000.0,0,0,0,0,0,0
,,,,,,177,2026-02-01 10:12:30.613659,ATMN,26.1,26.1,26.13,1995000.0,5000.0,2089700.0,,0,0,0,0,0,0
,,,,,,177,2026-02-01 10:12:30.613659,WNTR,24.66,24.47,24.65,2205000.0,2500.0,1831100.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,179,2026-02-01 10:12:31.647465,SPNG,24.43,24.76,24.79,5000.0,2072500.0,1832800.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,179,2026-02-01 10:12:31.647465,SMMR,26.74,26.76,26.79,2500.0,1922700.0,1651500.0,7500.0,0,0,0,0,0,0
,,,,,,179,2026-02-01 10:12:31.647465,ATMN,25.92,26.04,26.22,5000.0,1974900.0,2075800.0,,0,0,0,0,0,0
,,,,,,179,2026-02-01 10:12:31.647465,WNTR,24.43,24.43,24.55,,2296700.0,1885900.0,7500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,180,2026-02-01 10:12:32.709464,SPNG,24.43,25.71,0.0,200000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,180,2026-02-01 10:12:32.709464,SMMR,26.59,24.98,0.0,200000.0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 10:12:32.709464,ATMN,25.92,24.21,0.0,200000.0,0,0,0,0,0,0,0,0,0
,,,,,,180,2026-02-01 10:12:32.709464,WNTR,24.55,25.59,0.0,200000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,181,2026-02-01 10:12:33.747242,SPNG,25.71,25.71,26.52,1063300.0,917700.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,181,2026-02-01 10:12:33.747242,SMMR,25.28,25.03,25.23,829900.0,1282100.0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 10:12:33.747242,ATMN,25.92,24.22,24.28,1089100.0,1092300.0,0,0,0,0,0,0,0,0
,,,,,,181,2026-02-01 10:12:33.747242,WNTR,25.67,25.67,25.71,844100.0,887700.0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,182,2026-02-01 10:12:34.794308,SPNG,25.71,25.72,25.73,2500.0,1063300.0,1096100.0,2500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,182,2026-02-01 10:12:34.794308,SMMR,24.98,24.98,25.06,,851300.0,1366700.0,2500.0,0,0,0,0,0,0
,,,,,,182,2026-02-01 10:12:34.794308,ATMN,24.17,24.17,24.27,,1045200.0,1092300.0,2500.0,0,0,0,0,0,0
,,,,,,182,2026-02-01 10:12:34.794308,WNTR,25.59,25.59,25.63,,859700.0,1108100.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,182,2026-02-01 10:12:35.846504,SPNG,25.71,25.4,25.71,1287500.0,1209200.0,2500.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,182,2026-02-01 10:12:35.846504,SMMR,24.98,24.98,25.06,845000.0,1490500.0,2500.0,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 10:12:35.846504,ATMN,24.17,24.17,24.19,1045200.0,1317300.0,2500.0,0,0,0,0,0,0,0
,,,,,,182,2026-02-01 10:12:35.846504,WNTR,25.59,25.1,25.47,967100.0,1223400.0,2500.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,184,2026-02-01 10:12:36.898328,SPNG,25.21,25.28,26.01,1309700.0,1108000.0,5000.0,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,184,2026-02-01 10:12:36.898328,SMMR,24.84,24.85,24.9,1075100.0,1581800.0,5000.0,2500.0,0,0,0,0,0,0
,,,,,,184,2026-02-01 10:12:36.898328,ATMN,24.17,23.14,23.99,1572300.0,1529000.0,5000.0,2500.0,0,0,0,0,0,0
,,,,,,184,2026-02-01 10:12:36.898328,WNTR,25.61,25.34,25.46,1168800.0,1292700.0,2500.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,185,2026-02-01 10:12:37.937419,SPNG,25.21,25.66,25.78,1415700.0,1339900.0,5000.0,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,185,2026-02-01 10:12:37.937419,SMMR,24.9,24.85,24.9,1314300.0,1581800.0,5000.0,2500.0,0,0,0,0,0,0
,,,,,,185,2026-02-01 10:12:37.937419,ATMN,24.28,23.99,24.28,1690900.0,1301500.0,,2500.0,0,0,0,0,0,0
,,,,,,185,2026-02-01 10:12:37.937419,WNTR,25.46,25.53,25.63,1500800.0,1194700.0,2500.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,186,2026-02-01 10:12:38.981613,SPNG,25.66,25.28,25.59,1309700.0,1556300.0,7500.0,,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,186,2026-02-01 10:12:38.981613,SMMR,24.9,24.87,24.89,1730700.0,1581800.0,7500.0,5000.0,0,0,0,0,0,0
,,,,,,186,2026-02-01 10:12:38.981613,ATMN,24.28,24.0,24.27,1918700.0,1181800.0,2500.0,5000.0,0,0,0,0,0,0
,,,,,,186,2026-02-01 10:12:38.981613,WNTR,25.56,25.6,25.63,1718500.0,1194700.0,2500.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,187,2026-02-01 10:12:40.010625,SPNG,25.28,25.41,25.78,1395300.0,2500.0,1460500.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,187,2026-02-01 10:12:40.010625,SMMR,24.9,24.97,25.05,1948500.0,5000.0,1608700.0,5000.0,0,0,0,0,0,0
,,,,,,187,2026-02-01 10:12:40.010625,ATMN,23.99,24.0,24.29,1918700.0,5000.0,1195900.0,,0,0,0,0,0,0
,,,,,,187,2026-02-01 10:12:40.010625,WNTR,25.64,25.54,25.64,1589700.0,2500.0,1307100.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,188,2026-02-01 10:12:41.048469,SPNG,25.73,25.41,25.55,1395300.0,2500.0,1547100.0,7500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,188,2026-02-01 10:12:41.048469,SMMR,24.97,24.97,25.05,1948500.0,5000.0,1711500.0,2500.0,0,0,0,0,0,0
,,,,,,188,2026-02-01 10:12:41.048469,ATMN,24.31,23.97,24.31,2055200.0,2500.0,1191100.0,,0,0,0,0,0,0
,,,,,,188,2026-02-01 10:12:41.048469,WNTR,25.59,25.54,25.58,1589700.0,2500.0,1649100.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,189,2026-02-01 10:12:42.082400,SPNG,25.41,25.41,25.99,1395300.0,2500.0,10000.0,1453900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,189,2026-02-01 10:12:42.082400,SMMR,25.2,24.98,25.19,1837300.0,7500.0,5000.0,1932500.0,0,0,0,0,0,0
,,,,,,189,2026-02-01 10:12:42.082400,ATMN,24.31,24.12,24.3,2164600.0,5000.0,2500.0,1291400.0,0,0,0,0,0,0
,,,,,,189,2026-02-01 10:12:42.082400,WNTR,25.59,25.57,25.58,1824500.0,2500.0,2500.0,1649100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,190,2026-02-01 10:12:43.126644,SPNG,25.85,25.85,25.99,1489500.0,2500.0,10000.0,1543800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,190,2026-02-01 10:12:43.126644,SMMR,24.87,24.87,25.15,1833100.0,5000.0,5000.0,1942500.0,0,0,0,0,0,0
,,,,,,190,2026-02-01 10:12:43.126644,ATMN,23.99,23.99,24.3,2032200.0,2500.0,2500.0,1515900.0,0,0,0,0,0,0
,,,,,,190,2026-02-01 10:12:43.126644,WNTR,25.65,25.52,25.65,1671500.0,,,1398300.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,191,2026-02-01 10:12:44.146327,SPNG,25.73,25.7,25.73,1481000.0,2500.0,1479800.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,191,2026-02-01 10:12:44.146327,SMMR,25.15,24.78,25.15,1550400.0,,1942500.0,5000.0,0,0,0,0,0,0
,,,,,,191,2026-02-01 10:12:44.146327,ATMN,23.96,23.29,23.94,1834000.0,2500.0,1622900.0,5000.0,0,0,0,0,0,0
,,,,,,191,2026-02-01 10:12:44.146327,WNTR,25.65,25.58,25.65,1916300.0,2500.0,1307000.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,192,2026-02-01 10:12:45.165372,SPNG,25.66,25.72,25.73,1587900.0,5000.0,1472000.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,192,2026-02-01 10:12:45.165372,SMMR,25.12,25.12,25.15,1788200.0,,1942500.0,5000.0,0,0,0,0,0,0
,,,,,,192,2026-02-01 10:12:45.165372,ATMN,24.08,24.01,24.08,2051600.0,5000.0,1625700.0,5000.0,0,0,0,0,0,0
,,,,,,192,2026-02-01 10:12:45.165372,WNTR,25.65,25.61,25.65,2012800.0,2500.0,1307000.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,193,2026-02-01 10:12:46.185484,SPNG,25.72,25.72,25.73,1810400.0,5000.0,1467200.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,193,2026-02-01 10:12:46.185484,SMMR,24.87,24.87,24.98,1754600.0,,1923800.0,5000.0,0,0,0,0,0,0
,,,,,,193,2026-02-01 10:12:46.185484,ATMN,24.08,24.27,24.29,2168600.0,5000.0,1721400.0,5000.0,0,0,0,0,0,0
,,,,,,193,2026-02-01 10:12:46.185484,WNTR,25.71,25.61,25.66,2012800.0,2500.0,1174000.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,194,2026-02-01 10:12:47.210866,SPNG,25.66,25.66,25.73,1720200.0,2500.0,1475100.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,194,2026-02-01 10:12:47.210866,SMMR,24.94,24.94,24.98,1870100.0,,1923800.0,5000.0,0,0,0,0,0,0
,,,,,,194,2026-02-01 10:12:47.210866,ATMN,24.27,24.01,24.25,2051600.0,5000.0,1834100.0,5000.0,0,0,0,0,0,0
,,,,,,194,2026-02-01 10:12:47.210866,WNTR,25.66,25.67,25.71,1910300.0,5000.0,1328000.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,195,2026-02-01 10:12:48.227591,SPNG,25.66,25.66,25.68,1806400.0,2500.0,1546800.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,195,2026-02-01 10:12:48.227591,SMMR,24.87,24.81,24.84,2076400.0,,1927600.0,5000.0,0,0,0,0,0,0
,,,,,,195,2026-02-01 10:12:48.227591,ATMN,23.99,24.17,24.31,2170600.0,2500.0,1721400.0,,0,0,0,0,0,0
,,,,,,195,2026-02-01 10:12:48.227591,WNTR,25.74,25.58,25.74,1998200.0,2500.0,1319300.0,,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,196,2026-02-01 10:12:49.262518,SPNG,25.68,25.51,25.68,5000.0,1704000.0,1473100.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,196,2026-02-01 10:12:49.262518,SMMR,24.87,24.81,24.84,,2206300.0,1927600.0,5000.0,0,0,0,0,0,0
,,,,,,196,2026-02-01 10:12:49.262518,ATMN,24.4,24.17,24.4,5000.0,2145400.0,1480900.0,,0,0,0,0,0,0
,,,,,,196,2026-02-01 10:12:49.262518,WNTR,25.46,25.46,25.73,,1903000.0,1319300.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,197,2026-02-01 10:12:50.296608,SPNG,25.77,25.51,25.68,5000.0,1704000.0,1504400.0,12500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,197,2026-02-01 10:12:50.296608,SMMR,24.78,24.78,24.98,,2234200.0,1923800.0,5000.0,0,0,0,0,0,0
,,,,,,197,2026-02-01 10:12:50.296608,ATMN,24.48,24.17,24.31,5000.0,2279800.0,1577600.0,,0,0,0,0,0,0
,,,,,,197,2026-02-01 10:12:50.296608,WNTR,25.65,25.56,25.64,,1925900.0,1516800.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,198,2026-02-01 10:12:51.317270,SPNG,25.67,25.8,25.83,1812300.0,7500.0,1816900.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,198,2026-02-01 10:12:51.317270,SMMR,24.78,24.78,24.97,2268700.0,,1839700.0,7500.0,0,0,0,0,0,0
,,,,,,198,2026-02-01 10:12:51.317270,ATMN,24.31,24.22,24.31,2186600.0,7500.0,1688000.0,,0,0,0,0,0,0
,,,,,,198,2026-02-01 10:12:51.317270,WNTR,25.65,25.57,25.65,1925900.0,2500.0,1634400.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,199,2026-02-01 10:12:52.346969,SPNG,25.5,25.5,25.83,1792400.0,2500.0,1818900.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,199,2026-02-01 10:12:52.346969,SMMR,24.92,24.92,24.97,2271100.0,,1839700.0,7500.0,0,0,0,0,0,0
,,,,,,199,2026-02-01 10:12:52.346969,ATMN,24.31,24.41,24.48,2116400.0,7500.0,1682400.0,,0,0,0,0,0,0
,,,,,,199,2026-02-01 10:12:52.346969,WNTR,25.56,25.46,25.51,1813200.0,,1967900.0,2500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,200,2026-02-01 10:12:53.382027,SPNG,25.82,25.82,25.83,1914600.0,5000.0,1799900.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,200,2026-02-01 10:12:53.382027,SMMR,24.78,24.96,24.97,2259200.0,,1839700.0,7500.0,0,0,0,0,0,0
,,,,,,200,2026-02-01 10:12:53.382027,ATMN,24.52,24.22,24.52,2142400.0,7500.0,1576400.0,,0,0,0,0,0,0
,,,,,,200,2026-02-01 10:12:53.382027,WNTR,25.45,25.45,25.51,1725500.0,,1877600.0,5000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 12000 shares for this week.,201,2026-02-01 10:12:54.411567,SPNG,25.83,25.82,25.83,1914600.0,5000.0,1820200.0,5000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,201,2026-02-01 10:12:54.411567,SMMR,24.82,24.97,25.06,2168900.0,2500.0,1951300.0,5000.0,0,0,0,0,0,0
,,,,,,201,2026-02-01 10:12:54.411567,ATMN,24.52,24.23,24.39,1926700.0,10000.0,1668500.0,,0,0,0,0,0,0
,,,,,,201,2026-02-01 10:12:54.411567,WNTR,25.43,25.44,25.45,1635500.0,2500.0,1885200.0,5000.0,0,0,0,0,0,0
